item_id,order_id,product_id,quantity,unit_price,discount_percent
I02672,O00737,P0374,2,2085.63,78
I02673,O00881,P0379,3,7002.53,27
I02674,O00155,P0160,2,6848.22,98
I02675,O00631,P0286,4,4592.33,66
I02676,O00002,P0045,5,6581.33,60
I02677,O00231,P0168,2,2425.95,54
I02678,O00359,P0460,4,8722.37,60
I02679,O00051,P0456,4,1197.45,58
I02680,O00399,P0451,1,3615.9,100
I02681,O00827,P0224,1,4553.7,25
I02682,O00015,P0278,4,7262.64,19
I02683,O00661,P0312,4,3618.58,70
I02684,O00572,P0349,2,5574.67,80
I02685,O00987,P0458,2,4063.45,85
I02686,O00781,P0001,4,4668.05,33
I02687,O00333,P0032,4,3488.84,33
I02688,O00994,P0264,2,1993.2,88
I02689,O00166,P0047,2,2493.43,65
I02690,O00773,P0100,1,6451.19,32
I02691,O00687,P0074,2,3399.2,72
I02692,O00681,P0052,2,450.77,80
I02693,O00982,P0384,2,4060.59,7
I02694,O00910,P0349,4,5399.1,43
I02695,O00051,P0442,2,2795.21,31
I02696,O00251,P0070,4,5553.46,82
I02697,O00279,P0494,1,6716.11,62
I02698,O00242,P0251,3,5282.48,85
I02699,O00573,P0450,3,1708.73,98
I02700,O00332,P0109,1,2914.54,84
I02701,O00395,P0002,1,5418.92,84
I02702,O00294,P0045,1,8223.4,29
I02703,O00485,P0087,5,2516.3,49
I02704,O00284,P0374,1,2630.94,5
I02705,O00583,P0336,3,4928.07,22
I02706,O00439,P0181,1,3757.42,34
I02707,O00785,P0231,1,3336.47,43
I02708,O00018,P0337,3,233.49,85
I02709,O00385,P0183,1,7474.03,27
I02710,O00561,P0148,5,6483.91,23
I02711,O00001,P0466,1,3335.36,2
I02712,O01000,P0417,3,1255.13,1
I02713,O00668,P0067,1,2086.19,17
I02714,O00076,P0134,1,3146.66,73
I02715,O00441,P0197,2,3424.86,79
I02716,O00581,P0070,4,8055.09,51
I02717,O00536,P0363,1,2362.99,9
I02718,O00915,P0491,2,1337.13,10
I02719,O00190,P0392,5,4048.71,83
I02720,O00029,P0136,4,5925.34,43
I02721,O00548,P0426,5,4822.93,83
I02722,O00243,P0247,5,2231.35,26
I02723,O00716,P0025,5,2931.83,25
I02724,O00646,P0200,1,2160.17,42
I02725,O00977,P0453,3,2071.63,92
I02726,O00187,P0285,5,1187.03,18
I02727,O00601,P0373,1,1644.91,3
I02728,O00388,P0493,3,215.49,36
I02729,O00819,P0389,5,9559.55,61
I02730,O00002,P0275,1,4285.22,71
I02731,O00317,P0444,4,7734.39,97
I02732,O00305,P0299,4,1979.13,75
I02733,O00907,P0484,4,719.65,53
I02734,O00356,P0348,2,5259.09,4
I02735,O00034,P0099,3,543.98,31
I02736,O00226,P0435,3,4173.61,4
I02737,O00999,P0143,5,2599.4,54
I02738,O00476,P0218,5,1542.44,14
I02739,O00141,P0154,5,5410.21,48
I02740,O00051,P0066,2,6340.46,75
I02741,O00184,P0207,4,3064.61,14
I02742,O00474,P0367,2,3256.15,26
I02743,O00081,P0208,4,5180.56,78
I02744,O00636,P0156,3,584.32,72
I02745,O00358,P0107,3,838.93,52
I02746,O00996,P0128,4,2165.05,33
I02747,O00315,P0429,3,5741.04,100
I02748,O00313,P0245,1,2934.11,50
I02749,O00604,P0349,5,4303.69,77
I02750,O00968,P0476,2,806.64,35
I02751,O00232,P0080,5,713.24,34
I02752,O00539,P0209,4,7232.53,84
I02753,O00230,P0210,5,3970.92,42
I02754,O00620,P0451,5,3844.82,92
I02755,O00686,P0141,2,4118.87,82
I02756,O00957,P0075,5,3911.25,31
I02757,O00009,P0420,2,2110.08,97
I02758,O00063,P0186,5,7368.8,14
I02759,O00491,P0065,4,1700.32,66
I02760,O00646,P0473,3,276.69,52
I02761,O00820,P0371,3,7379.49,99
I02762,O00011,P0046,2,3694.08,35
I02763,O00312,P0053,5,1827.08,8
I02764,O00229,P0186,2,6888.59,3
I02765,O00896,P0194,2,599.56,17
I02766,O00885,P0265,1,4368.69,50
I02767,O00610,P0297,3,7110.81,42
I02768,O00694,P0332,5,4628.37,0
I02769,O00995,P0414,5,6194.71,73
I02770,O00071,P0043,5,783.42,46
I02771,O00266,P0105,5,5484.01,50
I02772,O00075,P0063,4,762.08,69
I02773,O00907,P0214,5,2136.54,23
I02774,O00162,P0204,2,7042.55,94
I02775,O00255,P0044,2,4157.4,58
I02776,O00417,P0445,3,2637.07,13
I02777,O00680,P0123,1,7071.02,74
I02778,O00710,P0451,4,3749.64,84
I02779,O00554,P0051,4,5076.77,4
I02780,O00973,P0011,5,4280.06,90
I02781,O00288,P0061,2,4559.57,74
I02782,O00825,P0174,1,3085.69,82
I02783,O00293,P0430,4,298.68,33
I02784,O00310,P0447,2,952.31,40
I02785,O00550,P0131,1,1624.04,46
I02786,O00835,P0118,1,571.68,35
I02787,O00186,P0290,4,172.58,43
I02788,O00137,P0423,2,6272.85,19
I02789,O00010,P0035,5,501.0,17
I02790,O00111,P0498,3,463.36,1
I02791,O00203,P0395,-2,3456.58,59
I02792,O00709,P0500,4,4709.46,54
I02793,O00836,P0457,4,161.46,54
I02794,O00625,P0367,2,3647.18,96
I02795,O00767,P0175,3,4578.95,35
I02796,O00081,P0112,3,5649.66,22
I02797,O00570,P0160,2,7325.0,62
I02798,O00222,P0099,2,652.22,16
I02799,O00304,P0344,1,736.93,74
I02800,O00735,P0162,1,4866.44,20
I02801,O00903,P0098,2,888.48,56
I02802,O00266,P0333,4,6770.17,69
I02803,O00982,P0124,4,4740.87,60
I02804,O00267,P0101,4,3975.77,79
I02805,O00188,P0024,5,3649.33,6
I02806,O00555,P0226,4,600.54,56
I02807,O00481,P0441,2,783.08,43
I02808,O00066,P0218,5,1299.99,40
I02809,O00979,P0202,5,5059.37,88
I02810,O00777,P0149,3,1998.32,91
I02811,O00743,P0221,3,3229.52,31
I02812,O00193,P0479,4,758.99,98
I02813,O00103,P0380,1,5770.57,11
I02814,O00469,P0341,1,6931.36,5
I02815,O00705,P0121,2,5354.4,95
I02816,O00939,P0247,5,2285.64,9
I02817,O00884,P0077,4,7670.51,37
I02818,O00955,P0476,1,561.47,19
I02819,O00995,P0011,3,4207.64,32
I02820,O00326,P0425,3,5059.05,97
I02821,O00177,P0252,1,6014.32,63
I02822,O00256,P0232,4,3986.6,58
I02823,O00370,P0497,2,5428.17,19
I02824,O00181,P0322,2,3521.29,41
I02825,O00662,P0173,3,2632.26,24
I02826,O00002,P0407,2,209.89,25
I02827,O00302,P0051,2,3768.52,2
I02828,O00532,P0262,3,4217.27,76
I02829,O00013,P0151,5,6094.73,2
I02830,O00384,P0049,-2,7207.24,48
I02831,O00074,P0211,5,3922.09,40
I02832,O00459,P0223,2,6577.16,79
I02833,O00650,P0249,2,4816.49,20
I02834,O00425,P0377,5,6220.8,23
I02835,O00486,P0074,4,2518.21,21
I02836,O00581,P0381,2,5976.31,53
I02837,O00358,P0146,1,6617.27,18
I02838,O00670,P0191,5,994.78,92
I02839,O00293,P0124,2,4796.15,41
I02840,O00156,P0013,4,3884.38,40
I02841,O00447,P0010,5,4073.97,85
I02842,O00177,P0219,2,4402.35,92
I02843,O00977,P0149,3,1595.59,55
I02844,O00680,P0081,4,1538.81,65
I02845,O00565,P0085,1,3061.1,24
I02846,O00229,P0386,2,7049.63,97
I02847,O00588,P0250,1,5399.79,28
I02848,O00658,P0027,2,1687.06,19
I02849,O00178,P0013,1,4292.81,47
I02850,O00934,P0271,3,994.96,91
I02851,O00891,P0325,3,2403.85,53
I02852,O00412,P0140,5,1211.55,1
I02853,O00113,P0493,1,252.77,33
I02854,O00399,P0328,5,1632.33,39
I02855,O00690,P0210,2,3824.63,49
I02856,O00515,P0304,2,3984.82,63
I02857,O00492,P0491,4,1149.57,40
I02858,O00755,P0020,5,8210.41,81
I02859,O00892,P0306,4,2214.43,39
I02860,O00742,P0498,1,435.57,37
I02861,O00145,P0201,2,5599.33,55
I02862,O00198,P0144,2,301.16,39
I02863,O00168,P0459,1,3263.22,68
I02864,O00116,P0453,2,1795.66,62
I02865,O00582,P0400,5,4368.17,89
I02866,O00884,P0137,1,6657.26,19
I02867,O00609,P0324,4,2942.88,35
I02868,O00099,P0327,5,3232.13,65
I02869,O00563,P0003,2,4972.98,28
I02870,O00022,P0496,4,3773.83,95
I02871,O00064,P0111,2,2191.97,25
I02872,O00199,P0004,2,691.88,24
I02873,O00647,P0056,-1,724.29,22
I02874,O00543,P0224,3,6996.93,70
I02875,O00567,P0166,1,6753.72,53
I02876,O00798,P0237,5,6438.99,78
I02877,O00408,P0101,1,4267.51,55
I02878,O00775,P0407,2,181.81,31
I02879,O00570,P0352,2,925.67,26
I02880,O00395,P0220,5,8071.5,26
I02881,O00418,P0249,2,5436.93,10
I02882,O00117,P0428,5,2218.72,69
I02883,O00466,P0499,4,5702.67,55
I02884,O00796,P0215,5,1574.86,9
I02885,O00518,P0439,2,3041.01,25
I02886,O00157,P0233,2,1975.08,69
I02887,O00230,P0299,5,1733.13,23
I02888,O00746,P0047,4,2419.5,67
I02889,O00961,P0462,4,5113.42,89
I02890,O00918,P0136,1,6002.45,49
I02891,O00433,P0416,1,3825.81,92
I02892,O00172,P0308,3,886.71,68
I02893,O00670,P0478,5,6579.95,31
I02894,O00479,P0354,1,4899.37,52
I02895,O00516,P0019,1,240.99,45
I02896,O00874,P0025,5,2687.31,31
I02897,O00359,P0401,5,2662.81,22
I02898,O00842,P0340,1,6399.44,89
I02899,O00713,P0041,4,6102.52,51
I02900,O00175,P0310,5,544.21,45
I02901,O00142,P0179,5,4006.26,26
I02902,O00608,P0192,3,4055.71,20
I02903,O00617,P0347,3,2621.3,55
I02904,O00756,P0259,1,6040.29,17
I02905,O00024,P0174,5,2742.31,80
I02906,O00633,P0115,4,1390.71,75
I02907,O00449,P0181,3,3068.55,50
I02908,O00004,P0098,-4,988.68,76
I02909,O00697,P0264,4,1568.25,71
I02910,O00872,P0237,3,6462.14,51
I02911,O00522,P0136,3,4985.65,77
I02912,O00116,P0262,5,4001.32,31
I02913,O00532,P0260,3,7415.26,43
I02914,O00596,P0226,2,728.57,68
I02915,O00300,P0345,1,8907.74,68
I02916,O00324,P0382,1,3549.8,77
I02917,O00528,P0494,2,8414.31,1
I02918,O00122,P0193,3,4427.12,4
I02919,O00985,P0418,2,2292.35,50
I02920,O00617,P0197,4,3418.1,2
I02921,O00548,P0179,5,5327.67,45
I02922,O00227,P0230,5,2806.67,69
I02923,O00896,P0011,5,4313.42,5
I02924,O00683,P0290,3,210.43,70
I02925,O00755,P0297,2,7472.65,95
I02926,O00426,P0454,1,6286.04,30
I02927,O00984,P0452,1,7016.61,47
I02928,O00218,P0432,1,4239.25,44
I02929,O00413,P0337,4,172.54,99
I02930,O00209,P0278,5,5253.29,45
I02931,O00572,P0046,4,4331.06,72
I02932,O00555,P0382,2,5437.18,37
I02933,O00054,P0404,4,3669.95,61
I02934,O00544,P0149,1,1928.14,53
I02935,O00647,P0271,1,931.97,54
I02936,O00126,P0183,3,5230.07,34
I02937,O00993,P0204,3,4817.96,76
I02938,O00403,P0361,5,4314.72,85
I02939,O00573,P0213,3,1416.42,51
I02940,O00963,P0303,3,4023.96,18
I02941,O00933,P0457,2,205.14,76
I02942,O00141,P0324,4,2057.82,54
I02943,O00876,P0257,2,2683.51,77
I02944,O00221,P0079,1,1917.14,82
I02945,O00031,P0040,3,1142.39,39
I02946,O00311,P0475,4,1502.27,87
I02947,O00229,P0390,3,4236.95,41
I02948,O00844,P0234,2,2875.64,68
I02949,O00501,P0086,2,7018.65,17
I02950,O00357,P0295,3,4466.4,21
I02951,O00759,P0042,5,1542.22,16
I02952,O00953,P0331,2,4792.74,91
I02953,O00798,P0014,4,3795.46,81
I02954,O00436,P0049,4,7829.61,68
I02955,O00633,P0371,5,6403.49,41
I02956,O00176,P0166,3,4958.1,85
I02957,O00862,P0077,3,5878.61,91
I02958,O00119,P0121,3,6635.52,41
I02959,O00087,P0046,4,4878.74,7
I02960,O00542,P0203,3,5599.27,6
I02961,O00095,P0088,3,429.8,58
I02962,O00236,P0371,3,8110.49,81
I02963,O00145,P0045,2,6625.94,67
I02964,O00809,P0443,3,3168.4,15
I02965,O00720,P0106,3,4197.3,73
I02966,O00297,P0132,4,3511.25,77
I02967,O00237,P0029,2,3686.82,68
I02968,O00128,P0437,1,6228.45,53
I02969,O00071,P0401,1,2701.9,30
I02970,O00187,P0318,5,5048.47,4
I02971,O00548,P0063,5,1113.73,71
I02972,O00179,P0447,1,1133.49,60
I02973,O00848,P0207,-2,3424.69,23
I02974,O00321,P0429,3,4172.95,56
I02975,O00852,P0055,3,697.29,41
I02976,O00826,P0178,2,2268.8,6
I02977,O00885,P0295,1,4122.89,54
I02978,O00286,P0198,4,8588.53,63
I02979,O00454,P0265,1,5097.38,20
I02980,O00603,P0338,5,6252.79,39
I02981,O00406,P0278,2,5758.75,77
I02982,O00386,P0199,5,2649.6,55
I02983,O00350,P0450,3,1002.96,75
I02984,O00030,P0234,5,2694.8,14
I02985,O00568,P0046,1,4562.39,29
I02986,O00928,P0308,-5,1051.04,87
I02987,O00722,P0454,3,3724.12,76
I02988,O00298,P0204,4,6950.44,21
I02989,O00754,P0120,3,8306.48,99
I02990,O00770,P0450,5,1700.38,85
I02991,O00597,P0142,5,6679.78,21
I02992,O00380,P0251,5,8797.9,62
I02993,O00585,P0046,3,4586.46,66
I02994,O00760,P0075,2,3495.84,75
I02995,O00074,P0408,1,5311.97,74
I02996,O00624,P0376,4,1792.89,84
I02997,O00307,P0045,1,7634.16,24
I02998,O00463,P0445,5,3910.86,59
I02999,O00769,P0208,1,4499.84,38
I03000,O00831,P0308,3,953.55,34
